"Fri, Jul 22, 2016, 8:45 AM",South Sound Friday Morning - All skill levels,Three Tree North,"S.W. 170th Pl. · Burien, WA",An early morning dive for all skill levels. While parking at this site is somewhat limited it shouldn't be too much of a problem on a friday morning. Meet at 8:45 splash 9:15-9:30. Usually a good site to do to see life when currents just won't cooperate.
"Sun, Jul 17, 2016, 5:00 PM",Deadline for Seattle Aquarium Diver Orientation experience forms to be turned in,Seaettle Aquarium,"1483 Alaskan Way, Pier 59 · Seattle, WA",Interested in being a volunteer diver for the Seattle Aquarium. This is the deadline to get your diver experience for in for consideration for the next class starting in September. Check out http://www.seattleaquarium.org/diver for full details.
"Sat, Jul 16, 2016, 4:00 PM",Far North current dive,Skyline Marina,"2011 Skyline Way · Anacortes, WA","2.2 flood > 5:30 PM slack > 0.4 ebb - 5 PM splash, 4 PM meet. Fidalgo Head-Burrows Island, between. [ Rosario: 1.4 flood > 6:07 PM slack > 0.7 ebb] info note. Advanced dive with a long 200 yard swim , in current, with current possible the whole dive. Poor visibility while in current possible (hopefully not) puts some challenge in keep buddy pairs intact. When it's good it's one of the best invert shore dives in the Sound, lots of color and great things to see. Possibilities for candy stripe shrimp, PS King Crab, juv. wolf eels, and GPO. Have a cutting tool and be aware of fishing line. The path along the shore is used by fisherman. With the complexity of the bottom and the poor viz, especially in the shallower areas, running into line is a real possibility. Parking can be a big issue. I strongly suggest carpooling, which helps with the longer drive also. No facilities-stop in Anacortes or nearby Washington Park before coming over. Debriefing in Anacortes after the dive; Brown Lantern, Rockfish, or the Bowling Alley depending on how busy things are. Fritz 206-525-0736 home 206-370-4720 cell"
"Thu, Jul 14, 2016, 7:00 PM",Seattle night dive,Alki Cove 2,"1660 Harbor Ave SW · Seattle, Wa","One tank dusk dive, Cove 2. Meetup 7pm, Splash 7:45pm. Bring two working lights and tank lite optional."
"Sun, Jul 10, 2016, 9:45 AM",South Sound Dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","Altered the dive to Redondo to get around any visibility problems. Altered the time to a later point so that we can hit closer to the slack. Please contact me with any questions. I removed references to Edmonds dive. This is a Redondo dive, meeting at 945 and hitting water at 1015. If you have any questions please don't hesitate to contact me. Redondo has a lot of parking and bathrooms."
"Sun, Jul 10, 2016, 8:00 AM",North Sound (Edmonds) Sunday AM Dive - Meet @ 8AM,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA","It looks like previously scheduled dive moved to South Sound, so here is another opportunity for a North End dive: - Ease into Sunday morning with a dive at Edmonds. - Gentle exchange and easy entry. - If shallow viz is poor, we can surface swim out further and see what Northern Lights or Boundary Way have to offer. - Convenient restrooms and showers. - Easy to refill tank after at Edmonds Underwater Sports (and buy more dive gear!) Meet at 8AM for 9AM splash."
"Sun, Jul 10, 2016, 8:00 AM",Way South early morning dive,Day Island Wall,"Day Island Blvd. W. 19 St. SW (cross Street) · Tacoma, WA","2.8 flood > 10:20 slack > 2.7 ebb - South Narrows prediction Day Island Wall (DIW) 8am meet up, 8:45-9am splash. Flood is going south, which is deeper, farther from shore, and more challenging direction than going north. The dive is most suitable for people already experienced with current and some familiarity with DIW. The exchange is fairly reasonable. For this exchange expect to swim ~150 yards underwater and drop onto the Day Island wall at 45' going south. Depth will be in the 45'-75- if you stay on top the wall, and down to 90'+ if you drop to the bottom. As with any shore based current dive there is no boat to bail you out if things don't go according to plan. You should feel confident of your dive skills and be looking to take a step up before considering this dive. If you aren't sure, call me to discuss it before showing up. This is a quiet residential neighborhood with on street parking and no facilities. Use bathroom facilities at Titlow nearby (water play area), or one of the establishments up on the hill. Carpooling is highly encouraged to limit impact on the neighborhood. Lunch at Steamers, which is open now. Fritz 206-525-0736 home (screening message on) 206-370-4720 cell"
"Thu, Jul 7, 2016, 6:00 PM",Monthly Board Meeting,"Frontier Bonding Service, LLC","155 NE 100th St Suite 201 · Seattle, WA","Board members, new and old, please RSVP for the board meeting."
"Wed, Jul 6, 2016, 6:00 PM",Annual Picnic @ Woodland Park,Woodland Park Shelter #4,"W. Green Lake Dr. N. · Seattle, WA","Our second biggest social event of the year! The Annual Picnic is Wed, July 6th, 6-9 PM. This event takes the place of the July monthly meeting. Click on the address above to get close. It's off W. Green Lake Dr. N. at the north end of Green Lake, across from the Put-Put Golf course and the Old Aqua theater. Turn up the hill near the tennis courts and make the first left at the top of the hill. It is also easily accessible from 99N. This link will get you closer. http://www.seattle.gov/parks/_images/maps/picnics/Woodland4-7.pdf BBQ/potluck/BYOB. The Club will have the grills going and provide plates and plastic cups+utensils. Bring something to cook for yourself and something to share with the group. Should you like the elegance of glass for your beverage you need to bring that yourself. Alcohol is not allowed in parks so discretion is required. I WILL call Parks and will have the nearby bathroom open this year. No electricity. We will have a glass/aluminum and compost recycle containers this year. Please use them. Hopefully weather be great! Do come, the more members, the better time we have. I am looking forward to it! Mark"
"Tue, Jul 5, 2016, 7:00 PM",Meeting Friends of Saltwater State Park,Saltwater State Park,"25205 8th Pl S · Des Moines, WA",Interested in Saltwater State Park? Help support watershed/marine stewardship and amenities for park patrons.
"Sat, Jul 2, 2016, 3:45 PM",Whopping big experimental current dive-south,Day Island Wall,"Day Island Blvd. W. 19 St. SW (cross Street) · Tacoma, WA","No dives posted this weekend....boring, so let's add a little excitement. I have NEVER done an exchange this large at DIW. I consider anything over 3.5k to be 'pushing it'. This one is: 5.7 flood > 5:40 PM slack >2.5 ebb - yup, 5.7k flood. Bring your trowels, scooters and any talisman you think might help. Confident, competent, and cocky divers should like this. This is ONLY for experienced DIW divers. We are going south, the more challenging direction, hopefully will come back. Realistically, if I thought we'd all be swept away I wouldn't do it. But I don't know how it will come out. We'll splash somewhere between 4:45 and 5 PM, maybe a tad later. I'll just have to watch it, and guess. This may be a fast trip to south bay and maybe still get back. We might have to exit south. You will need to be able to think on your fins. We'll see, but that's what experimental dives are about. The usual stuff about Day Island protocols, bathrooms, etc. If you don't know it, you haven't been there with me, so you shouldn't come Fritz"
"Thu, Jun 30, 2016, 4:30 PM",Two-Tank Thursday (3T) - South Sound,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","A large time window here to fit folks' schedules and allow us some flexibility with the tides. First dive: Meet at 4:30p, splash at 5:30p. Second dive: Splash at 7:30p."
"Sun, Jun 26, 2016, 8:30 AM",South Sound Current Dive,Day Island Wall,"Day Island Blvd. W. 19 St. SW (cross Street) · Tacoma, WA","2.6 flood > 10AM slack > 3.2 ebb - 8:30 splash, 7:30 meet. Larger exchange going south. Experienced DIW divers or very experienced current divers. Not suitable for a first current experience. Flood is going south, which is a deeper, farther from shore, and more challenging direction than going north. The dive is most suitable for people already experienced with current and some familiarity with DIW. The exchange is fairly reasonable. For this exchange expect to swim ~150 yards underwater and drop onto the Day Island wall at 45' going south. Depth will be in the 45'-75- if you stay on top the wall, and down to 90'+ if you drop to the bottom. As with any shore based current dive there is no boat to bail you out if things don't go according to plan. You should feel confident of your dive skills and be looking to take a step up before considering this dive. If you aren't sure, call me to discuss it before showing up. This is a quiet residential neighborhood with on street parking and no facilities. Use bathroom facilities at Titlow nearby (water play area), or one of the establishments up on the hill. Carpooling is highly encouraged to limit impact on the neighborhood. Debrief Steamers or Boathouse 19 in the marina. Fritz 206-525-0736 home (screening message on) 206-370-4720 cell"
"Wed, Jun 22, 2016, 8:00 PM",Watch Wildlife Detectives featuring Puget Sound's 6-gill sharks,This Meetup is past,Fritz and Joyce Merkel,"KCTS-9 is airing an hour-long documentary about the 6-gill sharks of Puget Sound. I'd like to see watch it with other divers, BUT I don't have television service. Anyone willing to host? Here is the wesbite information published about it: http://kcts9.org/programs/wildlife-detectives/coming-soon-wildlife-detectives-mystery-sharks-seattle It looks really interesting. Viewing begins at 9pm, so maybe an 8ish meet-up for socializing and dispensing of what we know about the 6-gills. 9pm is SHOWTIME! RSVPs are currently closed for this location. If you are interested in offering another location for viewing please begin a new meet up. Thanks :-)"
